fn	sample	Quality	THRES	HIGHTHRES	NLIM	NLIMHOLES	numWhitePixels	numBlackPixels	ratio	numLargeBlobs	perimeterLength	axisRatio	countLargeHoles	medianLargeHoleAreas	maxLargeHoleAreas	meanDistances	stdDistances	modeDistances	medianDistances	skewnessDistances	erosionslope	frct01	medianEccentricity	medianArea	sumEdgesLow	sumEdgesHigh	areaOverEdgeLow	areaOverEdgeHigh	stdRaw	areaHigh	stdHigh	compactnessCenter	brightnessCenter	blackCoreFraction	intensityKurtosis	intensitySkewness	intensityRatio	skeletonLength	skeletonBranchPoints	skeletonEndPoints	fractalDim	log10Entropy	waveletEntropy	stdRays	lowRays	stdMaxRays	corrGLCM	energyGLCM	meanStd5	meanStd25	ms25over5	ms100over25	numContours
DSC_0005.jpg	0	1	70	200	1400	1000	334723	1369	0.004089949	30	18886	1.269746497	1	1369	1369	359.1413448	161.4907032	203.05	353.07248	-0.013778601	0.050600048	27	0.742367266	937.5	0.131232834	0.065416672	7.620044213	15.28662305	54.230575	274195	10.82893748	0.394310496	95.47187873	0.006327247	2.73344203	-1.076356494	0.734904979	0.088703675	0.006532155	0.009407065	1.797967116	-0.000162611	5.33E-05	17.2412791	154.1682336	110.762832	0.977412679	0.886541102	3.58E-06	7.21E-06	2.010873149	1.639824087	0.001429132
DSC_0006.jpg	0	1	70	200	1400	1000	310640	0	0	28	19980	1.194432579	0	0	0	412.9521937	184.185905	604.65	465.6880915	-0.441135749	0.05558299	25	0.879215226	9411	0.203761972	0.043766519	4.907687097	22.84851577	64.34644331	247337	9.211579857	0.459991725	88.91428617	0.006026554	1.460653963	-0.353043729	0.603637504	0.114931772	0.009561239	0.015996297	1.802631656	-0.000109049	4.55E-05	16.98679181	129.2731822	52.99512074	0.972094332	0.883458196	3.39E-06	6.42E-06	1.895052792	1.591382698	0.000811995
DSC_0007.jpg	0	1	70	200	1400	1000	320888	1379	0.00429745	20	17591	1.051976255	1	1379	1379	390.8463604	157.561816	522.45	433.8429343	-0.565708763	0.050177632	27	0.817771982	1134.5	0.14487773	0.061136108	6.902372081	16.35694576	57.7421172	263480	10.15410265	0.29438914	78.15482983	0.009007092	2.347116173	-0.946591908	0.643342772	0.092687429	0.006603317	0.011237688	1.79175739	-0.000113373	5.40E-05	18.52298412	148.5997157	28.29187818	0.963714881	0.802631206	3.52E-06	7.03E-06	1.994340659	1.662517503	0.001202575
DSC_0008.jpg	0	1	70	200	1400	1000	367190	2359	0.006424467	34	28174	1.088732965	1	2359	2359	313.5978449	155.3392274	246.05	284.928978	0.258984075	0.068771481	26	0.665232896	4980	0.143054188	0.040204442	6.990358083	24.87287362	65.77971397	225964	8.792646116	0.560571697	93.91868599	0.004611963	1.442467485	-0.38700396	0.56126391	0.094566961	0.007729681	0.009074573	1.813107081	-0.000175275	5.15E-05	18.63353569	119.6574486	59.84501501	0.971431589	0.873999958	3.23E-06	6.10E-06	1.885109374	1.662786948	0.000364911
DSC_0009.jpg	0	1	70	200	1400	1000	405783	1496	0.0036867	36	33340	1.100632789	1	1496	1496	324.2072807	154.5834772	323.15	302.5808673	0.340838323	0.074092064	26	0.652581333	3607	0.150063831	0.042606877	6.663830943	23.47038977	65.69785782	241845	9.407605651	0.54465593	96.61551499	0.00464978	1.472284068	-0.411618864	0.554061631	0.100936545	0.008743228	0.010365285	1.802586745	-0.000200948	4.81E-05	18.30813968	121.7779828	64.90787247	0.978891114	0.912012505	3.12E-06	5.88E-06	1.884775455	1.690074327	0.00057716
DSC_0010.jpg	0	1	70	200	1400	1000	323465	0	0	30	20200	1.018424254	0	0	0	396.0077611	174.8313924	608	461.362268	-0.459610007	0.055388064	27	0.747154534	5267	0.195643568	0.041545044	5.111335929	24.07025987	63.80170142	252682	9.123145584	0.489916274	90.59833026	0.005580446	1.503877139	-0.379286576	0.567976821	0.118459355	0.011237954	0.016276141	1.811404769	-9.41E-05	4.48E-05	13.38005	136.2689516	30.97836318	0.962415956	0.770139516	3.27E-06	6.13E-06	1.87296161	1.635378593	0.000845696
DSC_0011.jpg	0	1	70	200	1400	1000	314421	0	0	19	16553	1.08809518	0	0	0	411.9023509	185.1242717	547.8	472.6419445	-0.745590786	0.047181327	27	0.789840789	4626	0.191936341	0.041125594	5.210060766	24.31575832	64.7409123	260854	8.777915337	0.517219702	93.85637781	0.00509312	1.49563285	-0.424662928	0.54705496	0.11112531	0.008436071	0.015845778	1.801871722	-0.000123393	4.54E-05	14.01022012	134.6384952	38.06888661	0.966298963	0.809944042	3.22E-06	5.99E-06	1.857764647	1.65819382	0.00055375
DSC_0012.jpg	0	1	70	200	1400	1000	445840	2441	0.005475058	36	36562	1.094001224	1	2441	2441	354.1873226	153.5925912	352.45	335.4228263	0.180132853	0.074221245	24	0.581309152	1090	0.147527931	0.038975456	6.778377467	25.65717232	65.75712105	251869	9.678522327	0.496892878	95.3602909	0.005230381	1.401041412	-0.279538886	0.567012434	0.097969785	0.008773928	0.009283061	1.812320785	-0.000116436	4.29E-05	19.56131197	123.4303928	61.5252183	0.977447373	0.878089191	2.97E-06	5.75E-06	1.935389138	1.674141927	0.000482336
DSC_0013.jpg	0	1	70	200	1400	1000	430447	0	0	66	40192	1.031511744	0	0	0	362.6988726	168.1205966	600.3	357.9682092	0.02504163	0.079791008	24	0.763700262	8171.5	0.189211356	0.042165493	5.285095056	23.71607498	64.7238905	263591	9.534828664	0.534516922	94.4554483	0.004864378	1.392917533	-0.216376174	0.588437429	0.1182442	0.012089004	0.014699865	1.817938233	-8.23E-05	3.92E-05	15.30314216	124.7533402	42.4281499	0.975152106	0.889980112	3.11E-06	5.78E-06	1.862577722	1.58831342	0.00073272
DSC_0014.jpg	0	1	70	200	1400	1000	350227	0	0	35	23412	1.076631968	0	0	0	385.9115541	211.2118525	169.05	415.5013673	-0.086340721	0.058493491	28	0.919974935	14223	0.231630849	0.03922044	4.317214242	25.49690898	66.41746822	270980	9.096388194	0.525089335	91.82986208	0.00510499	1.3513256	-0.231674757	0.575292781	0.138189181	0.014519403	0.021195072	1.821407556	-0.000150071	3.97E-05	18.64872858	119.2941993	94.59480822	0.976015255	0.904798286	3.10E-06	5.60E-06	1.80364992	1.660813678	0.000771631
DSC_0015.jpg	0	1	70	200	1400	1000	400070	0	0	46	27668	1.134978804	0	0	0	385.0306343	183.2558021	618.35	361.9718733	0.06371745	0.062007649	26	0.80250583	1284	0.165668272	0.051466801	6.036158828	19.43000109	61.29846312	287017	10.02826379	0.465114243	94.32260272	0.005634531	1.750958062	-0.569318271	0.649595239	0.106624865	0.0091927	0.012305453	1.809010134	-0.000157681	4.18E-05	17.77249387	138.5496605	64.44951871	0.982082877	0.930190138	3.16E-06	6.18E-06	1.955500148	1.650208813	0.001119695
DSC_0016.jpg	0	1	70	200	1400	1000	551372	1277	0.002316041	46	48751	1.032090039	1	1277	1277	358.5597395	154.7023903	317.25	342.5841667	0.250140569	0.079355317	25	0.630299093	1503	0.142243924	0.037897139	7.030177249	26.3872163	65.5109687	284945	10.51342193	0.559252304	98.83119539	0.004403803	1.37267823	-0.183123588	0.597816603	0.100234573	0.008583465	0.008762187	1.829107856	-0.000108642	3.57E-05	15.66273518	124.0359886	53.26462517	0.970399421	0.822562364	2.69E-06	5.27E-06	1.956211273	1.660579882	0.000464359
DSC_0017.jpg	0	1	70	200	1400	1000	378573	0	0	47	30004	1.044146312	0	0	0	350.751396	188.979716	591.6	313.6193679	0.091129933	0.068892393	26	0.725210233	4621	0.189047775	0.040829621	5.289668192	24.49202238	64.69535652	264283	9.04334392	0.530509594	92.92385932	0.004989384	1.466662834	-0.344560269	0.572523137	0.113880334	0.010532656	0.014760447	1.796737307	-0.000100535	4.18E-05	16.35620986	121.0278449	47.33356322	0.975572951	0.808008601	3.46E-06	6.83E-06	1.972433132	1.669129232	0.000655223
DSC_0018.jpg	0	1	70	200	1400	1000	378133	0	0	45	26042	1.114838851	0	0	0	398.1275094	158.3230352	369.25	411.2030423	-0.552911907	0.060756929	25	0.711906457	792	0.146191585	0.061032647	6.84033902	16.3846736	57.07067031	284103	11.43382911	0.435253487	94.04955955	0.005976347	2.087044754	-0.746797676	0.703838298	0.095268122	0.007681294	0.010139308	1.774370649	-2.93E-06	4.45E-05	15.66292525	148.2852749	41.67948655	0.976322072	0.794013675	3.63E-06	7.62E-06	2.101597527	1.626932061	0.001433841
DSC_0019.jpg	0	1	70	200	1400	1000	382835	0	0	37	23591	1.082753233	0	0	0	382.3637695	194.9531422	661	357.2804393	0.040510007	0.055789048	27	0.69064006	1359	0.166321395	0.058351516	6.012455577	17.13751547	60.54979388	292532	11.19847924	0.462047728	104.1076382	0.005143041	1.880351363	-0.657835666	0.645625878	0.102847825	0.007725846	0.012872608	1.804182446	-7.76E-05	4.26E-05	17.28778913	144.931677	62.36994112	0.969343322	0.831653762	3.20E-06	6.24E-06	1.953891265	1.681786181	0.001653502
DSC_0020.jpg	0	1	70	200	1400	1000	453052	0	0	56	36175	1.039681536	0	0	0	371.7736282	170.0868129	246.75	338.5862045	0.186811805	0.072000786	24	0.518187991	1070	0.178964207	0.054058314	5.587709518	18.49854218	61.17620507	294865	11.17629638	0.439520043	95.94299718	0.005808628	1.638163947	-0.434159638	0.670322752	0.115132136	0.010496434	0.01348272	1.811027065	-0.000114157	3.76E-05	16.3480414	138.9060099	88.46251156	0.97874582	0.904998802	3.10E-06	6.03E-06	1.945324401	1.578262647	0.001269297
DSC_0021.jpg	0	1	70	200	1400	1000	319369	0	0	21	16234	1.091787495	0	0	0	455.2012389	146.1213286	599.3	497.7232358	-0.701986148	0.045118343	28	0.818910966	2457	0.100898111	0.065848596	9.91098832	15.18635259	50.43587608	271652	9.751127045	0.172644009	68.35647614	0.012092374	3.992890581	-1.544813989	0.798420321	0.077413087	0.004636836	0.006913854	1.776548038	-0.000148266	6.19E-05	23.30156772	156.133903	119.5956772	0.986565316	0.943389735	3.68E-06	7.54E-06	2.048160099	1.793842252	0.000888727
DSC_0022.jpg	0	1	70	200	1400	1000	350553	1185	0.003380373	34	20879	1.11171824	1	1185	1185	376.5370309	204.0174392	538.2	401.3924533	-0.023974185	0.054688449	26	0.803769027	1256	0.153597051	0.057042509	6.510541657	17.53078564	60.29666213	270960	10.90859354	0.480007003	98.69216752	0.005235215	1.99779952	-0.752516135	0.634896646	0.099210411	0.007330808	0.011957932	1.789871756	-0.000131559	4.87E-05	17.84692392	141.2352276	87.36553135	0.97264749	0.842377962	3.34E-06	6.68E-06	1.998111731	1.708768257	0.001136677
DSC_0023.jpg	0	1	70	200	1400	1000	417006	0	0	58	35709	1.042061842	0	0	0	367.836959	171.1055924	319.6	336.6302047	0.158622494	0.076889062	26	0.515665076	1332	0.201632749	0.043875507	4.959511804	22.79175938	63.00013886	265279	9.976674118	0.492710025	93.7625187	0.005358509	1.469107178	-0.234389624	0.644764484	0.127362858	0.014139272	0.017125351	1.812462302	-0.000142732	3.77E-05	12.83055846	131.0367312	46.67304675	0.977447695	0.904821249	3.15E-06	5.80E-06	1.842328861	1.593489558	0.001355014
DSC_0024.jpg	0	1	70	200	1400	1000	466194	1011	0.002168625	62	38073	1.285553388	1	1011	1011	352.4007936	178.5547987	237.6	319.4722579	0.312596123	0.07476158	26	0.645958232	1394	0.183956143	0.045877467	5.436078312	21.79719301	62.80055645	283114	10.29060563	0.555305333	99.85019019	0.004400302	1.499933442	-0.301710864	0.630474539	0.121676811	0.013580942	0.015369338	1.827407493	-0.000100178	3.69E-05	16.32589879	127.4440675	77.71719203	0.978678649	0.901863277	2.99E-06	5.56E-06	1.858624685	1.587731594	0.001108279
DSC_0025.jpg	0	1	70	200	1400	1000	480740	0	0	62	45953	1.066155527	0	0	0	380.035574	169.8731252	307.5	354.5532292	0.22663132	0.084116986	21	0.588837876	2416.5	0.204351759	0.046423504	4.893522837	21.54081267	62.42167305	281208	10.72895516	0.530212129	104.0824329	0.004466904	1.472368774	-0.175056159	0.704037012	0.130079296	0.015078676	0.016721477	1.828433598	-0.000140953	3.39E-05	17.1167861	129.845148	86.49560679	0.979744375	0.913185289	3.04E-06	5.66E-06	1.860108863	1.55033586	0.001328158
DSC_0026.jpg	0	1	70	200	1400	1000	528621	0	0	58	41170	1.021366705	0	0	0	378.9505878	176.8705594	360.35	351.3403387	0.245553699	0.070066456	26	0.561385718	1997.5	0.170698078	0.050998334	5.85829679	19.60848378	62.32720602	318220	10.89505629	0.505730477	101.2143835	0.004833695	1.557371226	-0.368977476	0.653312189	0.114094643	0.011350928	0.013922927	1.818380176	-4.44E-05	3.35E-05	18.46378146	129.7111631	53.96314651	0.982341041	0.91824937	2.78E-06	5.36E-06	1.930051251	1.641937107	0.00158392
DSC_0027.jpg	0	1	70	200	1400	1000	468463	0	0	52	34339	1.166423937	0	0	0	387.3840734	183.1978661	357.7	364.4191262	0.122201512	0.066086543	24	0.534472396	1761.5	0.168036071	0.057379819	5.951103195	17.4277301	60.5316736	326577	11.12279208	0.510145135	107.9293182	0.004503645	1.748604448	-0.543721326	0.706223131	0.111472102	0.010166742	0.012549925	1.82588941	-8.64E-05	3.60E-05	16.30742632	141.1905542	67.4994547	0.982672369	0.92143263	3.00E-06	5.87E-06	1.954288997	1.595741857	0.001435381
DSC_0028.jpg	0	1	70	200	1400	1000	432509	1788	0.004134018	59	31705	1.113256487	1	1788	1788	380.6024777	192.838743	247.5	325.7313995	0.148455577	0.066272609	24	0.520934048	1467	0.192120134	0.050037505	5.20507652	19.98500911	62.13667926	297816	10.5545632	0.5458582	107.9306995	0.004161122	1.565214837	-0.379365937	0.648103162	0.116325159	0.010174445	0.015543974	1.819473281	-0.000111269	3.64E-05	15.61187196	135.5167143	104.737801	0.9783853	0.911268793	3.04E-06	5.84E-06	1.919793327	1.602196918	0.001404213
DSC_0029.jpg	0	1	70	200	1400	1000	338044	3728	0.01102815	9	21480	1.096830827	2	1864	2176	251.8387181	128.6394564	215.25	228.0704884	0.120288712	0.069034504	27	0.501619161	795	0.143624092	0.058401338	6.96262019	17.12289539	61.59250315	235729	9.657362416	0.650358888	101.9748699	0.00331547	2.106582707	-0.882795306	0.614883301	0.107574387	0.011674275	0.01119216	1.802268928	-0.000111147	6.11E-05	15.58651569	141.3465378	74.32066815	0.970372947	0.856998876	3.52E-06	6.20E-06	1.758591778	1.662208826	0.001024155
DSC_0030.jpg	0	1	70	200	1400	1000	292952	316422	1.080115514	7	3189	1.056034649	3	5848	308850	440.1881333	22.85181415	444.69	441.8635567	-0.062391196	0.054431101	27	0.28716339	111864	0.135858595	0.050928388	7.360594326	19.63541433	59.33640054	225718	8.665788671	0.535033064	92.24818767	0.004960685	2.241192095	-0.934591798	0.604552445	0.092478542	0.0078943	0.010150223	1.799018402	-0.000173934	6.41E-05	13.82319157	141.5489184	23.43377934	0.984071136	0.930113995	3.73E-06	6.64E-06	1.778237362	1.619860957	0.000797722
DSC_0031.jpg	0	1	70	200	1400	1000	354260	0	0	37	21298	1.188348836	0	0	0	450.0202998	167.5813227	559.05	499.3419306	-0.779716227	0.053209789	27	0.825100743	1167	0.163004088	0.054048056	6.134815481	18.50205294	60.90059829	279882	10.55482334	0.378434727	87.06343851	0.007108969	1.811692541	-0.625006622	0.625783753	0.103957012	0.007826447	0.012157742	1.797644886	-6.94E-05	4.44E-05	17.99590436	136.8509885	92.1578583	0.983035972	0.930658411	3.23E-06	6.49E-06	2.011298909	1.65100297	0.001123442
DSC_0032.jpg	0	1	70	200	1400	1000	327310	0	0	37	20701	1.130719843	0	0	0	446.8179515	187.8165688	607.75	502.9606031	-0.611746659	0.054971739	24	0.740470176	3855	0.175946024	0.056636813	5.683561218	17.65636071	62.05056266	265747	10.54729714	0.423968488	93.66874627	0.00612231	1.743452578	-0.574225693	0.616565081	0.105505192	0.007336742	0.013564866	1.791492724	-0.000154784	4.54E-05	16.54276998	140.0095092	53.59487729	0.979857416	0.912369238	3.36E-06	6.71E-06	1.998457609	1.640614752	0.001345745
DSC_0033.jpg	0	1	70	200	1400	1000	405330	0	0	60	32229	1.060871407	0	0	0	405.886898	187.2419178	592.7	384.7320019	-0.13153966	0.072223867	22	0.72009778	4577	0.188140088	0.049548417	5.315188331	20.18227962	61.13101961	276049	10.768258	0.510392794	96.07907595	0.005048833	1.540217568	-0.255688977	0.67542841	0.11592655	0.011005453	0.013643006	1.826074832	-8.50E-05	3.56E-05	13.98305275	131.5964914	76.23737366	0.97662701	0.904479475	3.12E-06	6.01E-06	1.924840701	1.544853562	0.001378467
DSC_0034.jpg	0	1	70	200	1400	1000	460247	0	0	71	38715	1.127046662	0	0	0	382.985087	184.8805516	316.05	350.3751814	0.148094399	0.075690662	23	0.636667082	1536	0.201344263	0.048160372	4.96661781	20.76395923	62.28220283	284528	11.15356221	0.510145942	98.09360527	0.004939795	1.477901674	-0.194915053	0.684755769	0.126765399	0.013826571	0.016660242	1.826642537	-9.16E-05	3.37E-05	14.32754432	127.718959	42.02453651	0.980068492	0.916523176	2.96E-06	5.57E-06	1.884192234	1.560757061	0.00147104
DSC_0035.jpg	0	1	70	200	1400	1000	525842	0	0	66	38611	1.167793543	0	0	0	393.3955525	184.2079654	234.05	385.7476037	0.076013765	0.067848137	24	0.510291142	1299	0.160344084	0.059652743	6.236588072	16.76368833	60.27884255	344527	12.00173025	0.561834503	106.5608795	0.004065726	1.740580761	-0.509122547	0.767010322	0.107996151	0.009396771	0.01153321	1.830207209	-6.97E-05	3.32E-05	14.71787299	137.299982	78.8237571	0.97546912	0.844063025	2.90E-06	5.84E-06	2.012476967	1.561614007	0.001445543
DSC_0036.jpg	0	1	70	200	1400	1000	481557	0	0	54	38913	1.046909551	0	0	0	381.6415866	189.0079162	630.8	369.0677004	0.076489426	0.074055408	24	0.649203373	3571	0.186795374	0.052209583	5.353451627	19.15357175	62.3464451	299833	10.5825286	0.553071292	101.5548695	0.004343586	1.542754851	-0.34458026	0.662215019	0.122596795	0.013267443	0.015750157	1.818834145	-4.68E-05	3.53E-05	19.3004337	124.6973094	65.28326608	0.978988593	0.895346595	2.99E-06	5.67E-06	1.895308893	1.601492877	0.001526245
DSC_0037.jpg	0	1	70	200	1400	1000	462396	0	0	49	33773	1.196974107	0	0	0	375.1835001	188.325219	315.7	342.584284	0.240459263	0.066068694	23	0.782179397	1680	0.166069804	0.05688853	6.02156429	17.57823581	61.6203602	301984	11.5151136	0.552643096	108.6814199	0.004069802	1.68614249	-0.509262118	0.71655396	0.108482549	0.00923621	0.012609659	1.812699148	-4.24E-05	3.84E-05	22.929668	122.4567504	104.4982519	0.97922523	0.879977736	3.03E-06	5.95E-06	1.965057529	1.628159876	0.001200021
DSC_0038.jpg	0	1	70	200	1400	1000	416189	0	0	58	32283	1.090658585	0	0	0	383.2012551	191.689485	250.95	334.1367137	0.275228094	0.072729938	23	0.47110674	1169	0.205867176	0.053625957	4.857500932	18.64768575	62.67517704	281671	11.3910897	0.504309693	99.11010211	0.004954835	1.508412312	-0.283073985	0.666927834	0.125271477	0.012524698	0.01741374	1.832325375	-8.77E-05	3.66E-05	15.56979285	135.4071457	69.84889352	0.961885018	0.755599772	3.20E-06	5.98E-06	1.87206439	1.55679454	0.001430461
DSC_0039.jpg	0	1	70	200	1400	1000	357117	0	0	43	25945	1.139743744	0	0	0	367.1702745	182.0228777	517.5	346.9505159	0.025049227	0.065179479	26	0.710830327	3250.5	0.174229944	0.048955369	5.739541547	20.42676864	63.43935961	252400	9.986989345	0.469950182	92.97435102	0.005658321	1.616261418	-0.485338114	0.594006828	0.109994093	0.010562794	0.013306458	1.806482805	-6.17E-05	4.66E-05	20.00453371	130.6953613	66.5065234	0.964526953	0.763288307	3.35E-06	6.47E-06	1.928916997	1.64434968	0.000863245
DSC_0040.jpg	0	1	70	200	1400	1000	354627	1270	0.003581228	48	27226	1.145749068	1	1270	1270	398.9779412	194.4180992	591.3	420.0674924	-0.169837506	0.070272145	23	0.807889652	6166	0.219008527	0.043901715	4.566032256	22.77815343	64.37987468	249591	9.339566215	0.535554565	94.48359938	0.004855401	1.398963843	-0.158870912	0.586074197	0.13056546	0.013524259	0.018335672	1.816386752	-8.31E-05	3.96E-05	13.94198335	124.0857975	56.71532891	0.975959425	0.907638399	3.23E-06	5.95E-06	1.842627196	1.589626963	0.000922349
DSC_0041.jpg	0	1	70	200	1400	1000	325637	1363	0.004185642	40	23315	1.120042087	1	1363	1363	384.9573997	208.9171876	605.9	411.0639729	-0.063046931	0.063430753	26	0.698512555	3289	0.20437116	0.04067832	4.893058288	24.58311934	64.67436692	239741	9.436450762	0.48255009	91.07295065	0.005632081	1.422141753	-0.262921092	0.558525119	0.11957128	0.011545792	0.01663477	1.798251835	-0.000119898	4.42E-05	18.18914965	126.9243659	59.20266876	0.978837055	0.912048129	3.30E-06	6.28E-06	1.902423202	1.623593072	0.000632673
DSC_0042.jpg	0	1	70	200	1400	1000	418352	0	0	53	32824	1.198175534	0	0	0	445.5188917	287.2699617	586.5	427.1737615	4.300790751	0.069858875	24	0.512514739	820.5	0.151184153	0.055012927	6.614449862	18.17754587	61.15742768	279637	11.27502848	0.379002483	86.80212776	0.007117872	1.704604758	-0.514278812	0.71367146	0.100414102	0.008485751	0.010037706	1.791217796	-5.49E-05	4.15E-05	18.02834559	137.3427796	74.38515007	0.978769184	0.911589265	3.19E-06	6.69E-06	2.098582002	1.613620495	0.000972287
DSC_0043.jpg	0	1	70	200	1400	1000	381075	0	0	31	23227	1.138258302	0	0	0	442.3426658	279.9830985	488.25	468.5580976	4.082911266	0.054123467	26	0.738366437	1193	0.136562363	0.061496593	7.322661809	16.26106331	57.62848138	298227	10.62622824	0.21865576	70.90393628	0.011003935	2.347534963	-0.936836446	0.64102397	0.092256484	0.006785642	0.009698894	1.785147644	-6.25E-05	4.67E-05	18.99568636	153.8008063	33.54913755	0.979515303	0.889675262	3.59E-06	7.64E-06	2.130908216	1.704023939	0.001237394
DSC_0044.jpg	0	1	70	200	1400	1000	474523	2791	0.005881696	40	30233	1.994903184	2	1395.5	1399	523.7676495	235.5714818	709.35	519.9206427	0.013356546	0.059466664	24	0.844743256	1429	0.15139146	0.060103713	6.605392427	16.63790712	59.84783791	330088	11.42200012	0.516921093	113.0466166	0.004243561	1.838178733	-0.627206241	0.857266538	0.100368499	0.008352092	0.011036633	1.822706491	-8.96E-05	3.69E-05	19.31494816	144.4490503	269.1992066	0.98590394	0.923973427	3.20E-06	6.67E-06	2.081842673	1.715848098	0.001085488
DSC_0045.jpg	0	1	70	200	1400	1000	560500	6255	0.011159679	57	47499	1.062186769	2	3127.5	4679	369.4496109	171.6030549	311.75	342.6867842	0.308488674	0.07811793	26	0.718963744	4401	0.169173757	0.045303587	5.911082315	22.07330722	63.01932707	312456	10.43596613	0.542983112	99.96195107	0.004520557	1.476252931	-0.281950834	0.635563954	0.115199869	0.012355253	0.01309791	1.828522342	-3.69E-05	3.34E-05	17.78060951	128.542052	48.94507848	0.978907422	0.878666626	2.75E-06	5.27E-06	1.912883449	1.638550607	0.001113986
DSC_0046.jpg	0	1	70	200	1400	1000	513300	0	0	63	50716	1.083181751	0	0	0	358.9453831	176.6411415	279.35	323.3089648	0.472315886	0.090236314	23	0.79589547	2263	0.219653464	0.040001332	4.552625684	24.99916784	64.08262637	278508	10.02893648	0.532408734	96.2766081	0.0047903	1.388917244	-0.041363845	0.615632617	0.137634742	0.015988086	0.017776922	1.837858215	-4.29E-05	3.24E-05	14.99470787	122.7144512	57.52300863	0.976383953	0.887886845	2.83E-06	5.12E-06	1.810690292	1.586710822	0.001099932
DSC_0047.jpg	0	1	70	200	1400	1000	323341	0	0	39	23660	1.206063715	0	0	0	457.5448038	184.0636235	604.85	519.3256432	-0.421238112	0.061646683	28	0.865054134	7483	0.261469254	0.034345378	3.824541449	29.115999	67.55432512	252783	8.658504842	0.486154213	86.11043208	0.005895117	1.282055083	-0.014916162	0.542760248	0.151750341	0.016672763	0.024148587	1.818843857	-6.92E-05	3.83E-05	14.49297027	116.3903016	47.55327197	0.957476057	0.734557967	3.16E-06	5.69E-06	1.801447081	1.633326435	0.000550346
DSC_0048.jpg	0	1	70	200	1400	1000	518715	0	0	53	46542	1.237936309	0	0	0	358.4792502	170.9699233	288.6	332.8612121	0.284629083	0.080865022	24	0.72564929	3472	0.170609244	0.038503555	5.861347125	25.97162763	64.39632915	277962	9.814316197	0.590350996	101.408726	0.003980497	1.412824098	-0.196252935	0.604188939	0.114602456	0.011780866	0.012611506	1.816652186	-7.60E-05	3.62E-05	15.89096271	125.2098322	92.64149084	0.972723452	0.833699646	2.84E-06	5.41E-06	1.906107875	1.659790444	0.000583387
DSC_0049.jpg	0	1	70	200	1400	1000	331872	0	0	42	25289	1.171662884	0	0	0	399.6855709	197.8961649	590.75	464.5170868	-0.19646162	0.067075258	24	0.769504493	6202.5	0.221186736	0.040788965	4.521066765	24.51643504	67.20203482	247307	8.655635277	0.500258628	87.18406373	0.00566357	1.328275055	-0.204156233	0.510239246	0.126603854	0.011582959	0.018319533	1.817235916	-6.77E-05	4.33E-05	14.3361443	119.203392	56.85431573	0.960492489	0.757653208	3.27E-06	6.15E-06	1.883720263	1.645812378	0.000489475
DSC_0050.jpg	0	1	70	200	1400	1000	312540	0	0	30	18821	1.10960692	0	0	0	431.2836766	189.0199962	532.5	513.7940005	-0.680833285	0.052322263	27	0.778459566	8261	0.215258793	0.041206446	4.64557098	24.2680475	64.75991787	255296	8.920575989	0.515130778	92.6839048	0.0051788	1.421701685	-0.29922149	0.556283855	0.122234103	0.010135923	0.018626516	1.822849788	-3.12E-05	4.32E-05	16.60818868	122.8637537	47.14520665	0.959393792	0.748895647	3.29E-06	6.06E-06	1.84516987	1.625509773	0.000728261
DSC_0051.jpg	0	1	70	200	1400	1000	357745	0	0	18	24250	1.032326705	0	0	0	319.6483202	179.842424	480	270.8819613	0.084837966	0.060490852	27	0.733078617	2557	0.159791182	0.043237639	6.258167633	23.1279972	62.18236446	257938	9.037215097	0.520686087	95.11833811	0.004991185	1.692660873	-0.576701091	0.578059252	0.106402642	0.009460466	0.012852035	1.803711413	-5.35E-05	4.85E-05	13.44418657	141.648054	44.93569966	0.966124956	0.766192085	3.26E-06	6.08E-06	1.864223879	1.672887293	0.000761859
DSC_0052.jpg	0	1	70	200	1400	1000	328410	1151	0.003504765	21	19993	1.14599744	1	1151	1151	357.7454226	191.5961988	542.7	425.4711541	-0.179140347	0.054659724	26	0.505172784	905	0.175174767	0.042558595	5.708584725	23.49701607	63.54517083	254201	9.168008087	0.511525394	94.92547681	0.00509818	1.556518689	-0.443472933	0.539931674	0.102898073	0.007758781	0.01288351	1.810050651	-5.06E-05	4.59E-05	13.81127045	135.5373941	46.74903032	0.961308488	0.780030721	3.23E-06	6.06E-06	1.874264223	1.642468333	0.000794722
DSC_0053.jpg	0	1	70	200	1400	1000	315943	0	0	32	23194	1.059651146	0	0	0	391.6077941	178.9941921	546.25	384.3107919	-0.199617462	0.063774162	25	0.921113956	8848.5	0.195557622	0.039067972	5.113582328	25.59641458	64.49457257	237732	9.396721785	0.508061307	92.81809139	0.005247474	1.418612439	-0.239921266	0.581762009	0.115041973	0.010839135	0.014572506	1.812738672	-5.82E-05	4.40E-05	14.10772693	133.2114073	34.24004584	0.965758438	0.751883151	3.25E-06	6.19E-06	1.906268412	1.608407909	0.000643482
